,correlation
3073,-4.288902167576655e-05
3074,6.171772798344089e-06
3076,-3.452199755179249e-05
3077,2.582023258469873e-05
3078,-5.220242785247037e-05
3079,-5.204146666001111e-05
3080,4.838152886141677e-05
3082,-1.5874717650571338e-05
3083,-1.5874717650571338e-05
3084,2.9616896026908665e-05
3085,2.8723197878782237e-05
3086,2.985851676335953e-05
3087,2.985851676335953e-05
3088,1.921073773148005e-05
3089,1.632644601379606e-05
3090,-1.569639750854088e-05
3091,5.057056650515147e-05
3092,3.233479519295053e-05
3093,3.3716614913127377e-06
3094,3.2393028317572477e-06
3096,1.2464531855789452e-05
3097,1.282101651475746e-05
3098,-2.6341567261063945e-05
3099,3.381588797224375e-05
3100,9.9118345379131e-05
3101,-3.196910112242651e-05
3102,-2.6341567261063945e-05
3103,3.2761723666229006e-05
3104,-3.757766698487329e-06
3105,3.102956131543434e-05
3106,3.2761723666229006e-05
3107,3.356024724647618e-05
3109,3.308201507644674e-05
3110,1.9454986784859795e-05
3111,-1.099380860774598e-06
3112,5.759962178304759e-06
3113,3.515442817884723e-05
3114,-2.2343068047259155e-05
3115,3.281151833699702e-05
3116,3.289719384313785e-05
3117,3.467624947691012e-05
3118,9.255324862136496e-05
3119,2.0927921086447187e-05
3120,7.989658825201766e-05
3121,2.0927921086447187e-05
3122,3.4973877848073935e-05
3123,1.484145727181158e-05
3124,1.4589742229745453e-05
3125,1.482541854236706e-05
3126,2.6129145822524828e-05
3127,5.857045563323719e-05
3128,-6.438193834763959e-05
3129,2.1097419171699668e-05
3130,-2.67888246865918e-05
3132,3.812363210548988e-05
3133,2.9703000720215107e-05
3134,-1.065288478760881e-05
3135,2.4635941517368976e-05
3136,2.4635941517368976e-05
3137,2.043705173758668e-05
3138,2.044483199300417e-05
3139,3.259819190823499e-05
3140,3.4430241639638055e-05
3141,2.765230267355804e-05
3143,3.215592936767176e-05
3144,3.259819190823499e-05
3145,-5.525444309606444e-06
3146,5.983311254391413e-06
3147,6.739744152205861e-05
3149,3.2984165923812824e-05
3151,5.486205234480616e-05
3152,2.6482298154586017e-05
3153,3.129659680181441e-05
3154,4.101083178040184e-05
3155,-1.7773288562758277e-05
3156,3.028322717828444e-05
3157,3.929513447199796e-05
3158,3.52982489018816e-05
3159,2.340913757840273e-05
3160,6.012796290563967e-05
3161,-4.135899912401146e-05
3162,3.1363489979395976e-05
3163,-2.3251441772674637e-05
3165,-3.963857341275607e-05
3166,-3.057254474701845e-06
3168,3.205399264381393e-05
3169,7.321371031973583e-05
3170,2.8866309648581787e-05
3171,3.205399264381393e-05
3172,6.884868362308059e-05
3173,6.786725393381909e-05
3174,4.275214235912539e-05
3175,7.449045412627176e-05
3176,2.1472968058612097e-06
3177,1.6789854598931943e-05
3178,-2.5678085989136588e-05
3179,2.0645894776656587e-05
3180,2.0645894776656587e-05
3181,3.0204052068716943e-05
3182,1.7206341352851947e-05
3183,4.154104591423416e-06
3184,2.4191157563380304e-05
3185,4.154104591423416e-06
3187,5.829445535118571e-06
3188,3.407770908903117e-05
3189,-1.9840364509745453e-05
3190,4.556591254390978e-07
3191,5.579776821932006e-05
3192,5.4859082012832246e-05
3193,4.365625154075077e-05
3194,5.757908654567472e-05
3195,-2.1463603010552503e-05
3197,6.721359665860631e-06
3198,7.088766177501635e-05
3199,3.741287211495033e-05
3200,3.3749674270205448e-06
3201,2.864921990784916e-06
3202,3.3749674270205448e-06
3203,3.574367528356991e-05
3204,2.872570069413893e-05
3205,3.574367528356991e-05
3206,4.906305946087163e-05
3207,5.310419560757676e-06
3208,8.429993276750214e-06
3209,4.906305946087163e-05
3210,1.9771155801928306e-05
3211,3.6631218815869255e-05
3212,2.375650687654877e-05
3213,4.191919676468619e-05
3214,2.173722129985856e-05
3216,1.2940916335284831e-05
3217,2.1629237610020315e-05
3218,-9.275863060296893e-05
3219,5.459837659606165e-05
3220,5.478852118021658e-05
3221,-1.5478707465603752e-05
3222,-2.6601563875960805e-05
3223,-7.957334001552152e-05
3224,3.534258392064478e-05
3225,3.917318868817508e-05
3226,3.581576603193486e-05
3227,-8.866581737788817e-05
3229,5.277591773750309e-05
3230,5.277591773750309e-05
3231,4.506865456640951e-05
3232,-6.214658098447633e-05
3233,5.175776614242525e-05
3235,2.9671941629452984e-05
3236,-4.9166974340496985e-06
3237,-2.786827981734041e-06
3238,-4.983476049122456e-05
3239,1.4949451967773697e-05
3240,-2.47563208164659e-06
3243,1.4949451967773697e-05
3244,4.394839783201069e-05
3245,8.521868922882447e-06
3246,8.521868922882447e-06
3248,2.1621553782179583e-05
3249,-5.304873959591951e-05
3250,2.335540055466646e-05
3251,2.379493057030818e-05
3253,2.335540055466646e-05
3254,3.2027247075801344e-05
3255,7.567144885507881e-05
3256,-1.3934452024063572e-06
3257,8.046770991449774e-05
3258,-3.514510483980101e-05
3259,6.5101146638578e-05
3261,8.83367081838893e-06
3262,1.866337931544391e-05
3263,-1.860793526688923e-05
3264,1.9168945491703556e-05
3265,3.5876424610840046e-05
3266,6.773907428103374e-05
3267,3.251065990393609e-05
3268,4.876063581465744e-06
3269,4.876063581465744e-06
3270,4.635655288381702e-06
3271,4.635655288381702e-06
3272,-4.56981686600814e-06
3273,1.815494799443815e-05
3274,1.8217573566477308e-05
3275,5.201300217979807e-05
3276,3.1430386360523905e-05
3277,2.698902455827308e-05
3278,3.62615029167034e-05
3279,1.6696467469326243e-05
3280,3.623921673890651e-05
3281,3.2851904025721864e-05
3282,2.484935761605969e-05
3283,2.611182528578437e-05
3284,-5.605175350592417e-05
3285,-8.628860420373193e-05
3286,3.4451883596191026e-05
3287,-4.6565892887256935e-05
3288,-2.665682756345439e-05
3289,2.8648630521443407e-05
3290,2.8639772630296095e-05
3291,1.3624509810490195e-05
3292,1.3564356290358296e-05
3293,1.8851834685693253e-05
3295,7.2010821150086575e-06
3296,3.323489480618435e-05
3297,3.324239450355985e-05
3298,-2.2626199518860644e-05
3299,6.963991389871038e-07
3300,2.423364280246525e-05
3301,-1.263799349139184e-05
3302,1.788444075937073e-05
3303,-1.6959913515659996e-05
3304,2.8619908016169864e-05
3305,-1.514601187506376e-05
3306,-5.344855196607825e-05
3307,-2.147310761705363e-05
3308,3.3266242985537164e-05
3310,1.0567614373063847e-06
3311,1.5671875415067235e-05
3312,5.114934078250328e-05
3313,1.3462967178399146e-05
3314,-7.289710431680152e-06
3315,1.6756099365032902e-05
3316,1.1406187997220776e-05
3317,-9.654883764048573e-05
3319,7.498992369028035e-05
3320,2.71082728254762e-05
3321,1.0492970274687209e-05
3322,-7.144988029605961e-05
3323,3.338182437065377e-05
3324,-8.329162198334603e-05
3326,0.0
3328,1.3108007268638472e-05
3329,-7.545818175673746e-05
3331,1.945604969791045e-05
3332,-1.539854137720165e-05
3333,-1.539854137720165e-05
3334,-6.286559057850528e-05
3335,1.8975552581409067e-05
3336,-1.5946101904375064e-05
3337,-2.6678960529687693e-05
3338,-2.616389391544929e-05
3341,1.140192010487806e-05
3342,-5.429143700713186e-05
3345,9.085958344934412e-06
3347,2.90936694474829e-05
3350,1.0640149019323851e-05
3353,2.348679453340625e-07
3355,-5.127620516078191e-05
3356,3.329442702493377e-05
3357,3.2984165923812824e-05
3360,5.885465055262532e-06
3361,3.574367528356991e-05
3362,4.16318028356073e-05
3363,-9.286030163964992e-05
3367,-5.2739677400705154e-05
3368,-8.804169103688196e-07
3369,2.493408248967792e-05
3370,1.61079373667625e-05
3371,4.612270705553996e-05
3372,3.298623380327062e-05
3373,4.0896359760942455e-05
3374,3.2398166145951364e-05
3375,2.2312923612292054e-05
3376,3.866148389973799e-05
3377,2.2312923612292054e-05
3378,5.1135013846981386e-05
3379,6.671176138435748e-05
3381,1.7409285965623853e-05
3382,4.911894907366426e-05
3383,3.489456766669053e-05
3384,5.1136747568303945e-05
3385,4.150974633579462e-05
3386,3.0468235578868293e-05
3387,3.450784698394103e-05
3388,3.343397389244355e-05
3389,3.260178179001646e-05
3390,3.128843262089926e-05
3391,3.451527483538526e-05
3392,4.788282645347015e-05
3393,4.881806971490514e-05
3394,3.928816542041887e-05
3395,3.0468235578868293e-05
3396,1.411654886404239e-05
3397,3.222018794628692e-05
3398,3.128843262089926e-05
3399,5.708269284506151e-05
3400,2.921287531551963e-05
3401,4.053502046378936e-05
3402,8.203437029523814e-06
3403,2.9212302779137087e-05
3404,4.813462024583346e-05
3405,1.8141928655582644e-05
3406,3.817524062107074e-05
3407,4.433007743178129e-05
3408,2.1944717169177647e-05
3409,3.39085222100232e-05
3410,4.12697020980605e-05
3411,3.453340951505137e-05
3412,3.4864660586388735e-05
3413,1.9559485007551272e-05
3414,2.166029190247663e-05
3415,1.3763016240620475e-06
3416,3.271416094506854e-06
3417,3.258830976445864e-05
3418,1.3393247983160049e-05
3419,3.637859760446998e-05
3420,4.065474195857818e-05
3421,3.401224869370112e-05
3422,3.480894144813741e-05
3423,1.0692079704235012e-05
3424,3.91034799586892e-05
3425,3.39638360439311e-05
3426,4.26012198846247e-05
3427,3.742987674514756e-05
3428,7.308948162989387e-06
3429,3.7449957866413466e-05
3430,1.7766433400218643e-05
3431,4.022909956878508e-05
3432,2.162321642265691e-05
3433,3.913406662811759e-05
3434,3.526480618328471e-05
3435,3.526480618328471e-05
3436,3.320808348529039e-05
3437,3.5659371008571025e-05
3438,2.696426766645829e-05
3439,3.803831541256746e-05
3441,3.1921788019982e-05
3442,2.562573395249025e-05
3443,3.599903333086247e-05
3444,3.550871009643798e-05
3445,2.1369133699788604e-05
3446,2.0034209552520798e-05
3447,3.9887958778043496e-05
3448,5.041323587045504e-05
3450,2.094708770756612e-05
3451,3.244590897871167e-05
3453,-1.4865058635547882e-06
3455,3.429479716461599e-05
3456,3.547966410121023e-05
3457,-2.6360032443547315e-05
3458,4.198475364454072e-05
3461,3.623017024409088e-05
3462,3.622291654372257e-05
3463,3.546444813606883e-05
3464,-9.231770388838892e-05
3465,3.053798975661381e-05
3466,3.54123269594332e-05
3467,3.275207920405005e-05
3468,7.76647276726519e-06
3469,2.082393266656413e-05
3470,7.185156554094009e-05
3471,3.053798975661381e-05
3472,3.345953024153431e-05
3473,3.374490370081902e-05
3474,3.558581715240245e-05
3475,3.793586223488192e-05
3476,2.4182503337800347e-05
3477,3.541434171142696e-05
3478,-7.4701865583073855e-06
3479,3.946528501205616e-05
3480,2.331184022987014e-05
3481,2.3688709214049312e-05
3482,3.344449405506131e-05
3484,2.4182503337800347e-05
3485,3.3955130794899985e-05
3486,3.4674239649510205e-05
3487,2.3688709214049312e-05
3488,3.137759282768039e-05
3489,2.8270825280614164e-05
3490,1.842281239349249e-05
3491,3.595278538624751e-05
3492,-7.802811867846252e-06
3493,3.781114952817967e-05
3495,3.465541625700742e-05
3496,4.898513052234948e-05
3498,3.331648714322675e-05
3499,4.7956508187466886e-05
3500,4.100652427154393e-05
3501,5.7898062005076414e-05
3502,3.202790856688107e-05
3503,3.090447973893928e-05
3504,2.522669329732674e-05
3505,2.522669329732674e-05
3506,2.3858751038439692e-05
3507,3.413357021241166e-05
3508,2.8488650412472726e-05
3510,2.3858751038439692e-05
3511,2.549117198413544e-05
3512,2.0451650634420016e-06
3513,3.555327114441962e-05
3514,7.339325828599027e-06
3515,3.319890495600179e-05
3516,-1.266422814593145e-05
3518,3.0313540976885832e-05
3519,2.2105184195552426e-05
3520,3.553571625530096e-05
3521,-5.4353628062627886e-05
3522,3.12190383639748e-05
3524,3.917486266656162e-05
3526,-1.3218846243054666e-05
3527,2.9598490554713014e-05
3528,-1.3218846243054666e-05
3529,4.6106904410260254e-05
3530,8.746316834975535e-05
3532,3.3637615512317896e-05
3533,5.0598301636977805e-05
3535,4.116746805637999e-05
3537,1.5376239513749494e-05
3538,0.0
3539,3.422880902707644e-05
3540,-1.664469456786689e-05
3541,3.562146409016812e-05
3542,4.0896579597201874e-05
3543,5.003056436411899e-05
3544,8.204466277759495e-05
3545,4.690153475692793e-05
3546,2.8715801258713217e-05
3547,3.4951881723042104e-05
3549,-1.238649886836558e-05
3550,3.123906306541209e-05
3552,4.558549949921245e-05
3553,3.016767021404101e-05
3554,3.949393391640519e-05
3555,3.949393391640519e-05
3556,3.016467964840681e-05
3557,4.5621301841426896e-05
3558,3.016467964840681e-05
3559,3.016767021404101e-05
3560,3.0506260352757188e-05
3562,3.204277033429717e-05
3563,-8.074561262959159e-07
3564,3.128406962647156e-05
3565,3.239312929124926e-06
3566,2.601450215944708e-05
3567,3.163333307029681e-05
3568,6.656616983047495e-05
3569,3.858637602225479e-05
3572,3.41047444425955e-05
3573,6.850134795596072e-05
3574,3.102627552199411e-05
3575,2.3135340064790148e-06
3576,5.25045506921242e-05
3577,3.086602389836181e-05
3578,1.9285929979620936e-05
3579,1.9285929979620936e-05
3580,-7.640957206959874e-05
3581,5.579406651204477e-05
3582,3.312116079372787e-05
3583,3.9293781630045056e-05
3585,3.8309868541547774e-05
3586,3.8309868541547774e-05
3587,6.34367598174512e-05
3588,3.3425970176323846e-05
3589,2.70221059608922e-05
3590,3.1696273938577574e-05
3591,3.1696273938577574e-05
3592,6.81849863487097e-05
3594,6.817765582600381e-05
3595,2.6972437544933863e-05
3596,2.337969951169415e-05
3597,2.60409440047021e-05
3598,2.645675443832451e-05
3599,2.337969951169415e-05
3600,2.60409440047021e-05
3601,3.2853392027859325e-05
3602,2.6316798596225848e-05
3603,4.7134754565534086e-05
3604,2.6316798596225848e-05
3605,4.970843674781754e-05
3607,5.438623553889513e-05
3608,4.5643999399257405e-05
3609,4.779002394186427e-06
3610,-1.965192166924737e-05
3611,3.4270228147019406e-05
3612,-4.362764094150348e-05
3613,3.427845793348153e-05
3614,-9.503951108761378e-05
3615,4.80418225494267e-05
3616,2.994397088929108e-05
3617,2.785862139137833e-05
3618,4.476740509074215e-05
3620,5.811903918225142e-05
3622,3.5509831939512846e-05
3623,-9.030738883388796e-06
3624,4.304402380613755e-05
3625,3.1721778670084944e-05
3626,2.379054314440453e-05
3627,1.713088754880688e-05
3628,3.161944419335444e-05
3629,3.431628040622791e-05
3630,3.0109907426566684e-05
3631,1.9652485166848426e-05
3632,2.7751752775675368e-05
3633,2.0277258953492183e-05
3634,3.4680930805786614e-05
3635,3.150513278577321e-05
3636,3.1506525380692564e-05
3639,4.034634063012735e-05
3640,8.443969379610636e-05
3641,8.443969379610636e-05
3642,6.534703355158203e-05
3643,1.4751355144538138e-05
3644,3.05944449136283e-05
3645,3.111067522716453e-05
3646,2.800513946247716e-05
3647,1.1974779581056892e-05
3648,3.118280128501782e-05
3649,1.2303889645949022e-05
3650,7.569834927015869e-07
3652,3.8458099701892206e-05
3653,3.8458099701892206e-05
3655,2.9368123027135863e-05
3656,4.10664821502848e-05
3657,7.820647517119875e-05
3658,1.7209671865703965e-05
3659,2.8070518757226426e-05
3660,4.72041310617978e-05
3662,4.72041310617978e-05
3663,4.6600723725951375e-05
3664,1.0185010769002375e-05
3665,-1.2770212056866026e-05
3668,6.468858679572106e-05
3669,3.267552033140732e-05
3670,2.9032190716802383e-05
3671,1.4811778698281232e-05
3672,1.0875036514486874e-05
3673,2.556617997604484e-05
3674,2.556617997604484e-05
3675,-2.570778494440426e-05
3676,3.9021573702723685e-05
3677,4.633005352799187e-05
3678,8.175371155327931e-05
3679,3.902575302310922e-05
3680,4.115166054563862e-05
3681,5.0429140428415655e-05
3682,4.115166054563862e-05
3683,3.397490857365476e-05
3684,-1.4263923097081387e-05
3685,1.802128550128415e-05
3686,6.628926788082854e-05
3687,2.893722137872568e-05
3688,3.321215310186342e-05
3689,6.104829102564987e-05
3690,-1.4716600719848444e-05
3691,4.163319726312084e-05
3692,-1.4263923097081387e-05
3693,3.275356738760131e-05
3694,-6.640480073782094e-06
3695,4.253212234341611e-05
3696,3.195758639532661e-05
3697,3.0542746187337776e-05
3698,3.09174090847831e-05
3699,4.059141696386203e-05
3700,2.8984975025788968e-05
3701,7.566394320048948e-05
3703,4.9518413568843e-06
3705,4.561816592207362e-05
3706,2.5633920017236877e-05
3707,2.5633920017236877e-05
3708,1.4034548826592632e-05
3709,5.020034439935957e-05
3710,5.020057182661468e-05
3712,5.769038343935174e-05
3713,2.8031097664913035e-05
3714,3.653970283647989e-05
3715,3.3061299181657205e-05
3717,4.9231135791931495e-05
3718,3.065591508094988e-05
3720,2.8031097664913035e-05
3721,2.173983871871438e-05
3722,-2.076324868104644e-05
3723,2.882102588235912e-05
3724,3.290678227088129e-05
3725,4.318278205030784e-05
3726,2.8623356580390832e-05
3727,5.17201170835534e-05
3728,3.199956765432484e-05
3729,-8.363848227700424e-05
3730,1.297732591281978e-05
3731,-2.0080404068192003e-05
3732,-8.383793891531338e-05
3733,-2.0080404068192003e-05
3734,-2.58972860437624e-05
3735,3.090317645719445e-05
3736,-2.703969482931443e-05
3737,-2.6447022631556984e-05
3738,-2.2685985922456845e-05
3739,-1.4431348252791028e-05
3740,-3.5012372756578306e-05
3741,-3.013307765569131e-05
3742,-5.480555791978197e-05
3743,-3.979343048496781e-05
3744,-2.248875724241093e-05
3745,-2.0011593341758407e-06
3746,2.318260356535636e-05
3747,2.318260356535636e-05
3748,1.873484141165738e-05
3749,5.9902053914612616e-06
3750,1.8329906136154172e-05
3751,4.897876178936698e-06
3752,6.940604551793205e-06
3753,-9.439773264174592e-05
3754,-5.635946852197268e-06
3756,-7.617261106714939e-06
3757,1.942116715714855e-05
3758,-1.789284024836343e-05
3759,-5.976871579999504e-05
3761,-8.729762673598943e-05
3762,-9.6210002506012e-05
3763,-2.279998797768207e-05
3764,-2.3185091483603136e-05
3765,2.5892660785943783e-05
3766,6.261437220629865e-05
3767,-4.5976655803033225e-05
3768,-2.677615731472352e-05
3772,-1.3396005150491616e-05
3773,-1.8395961932360124e-05
3776,5.036950038959656e-05
3777,6.729422656830135e-05
3778,5.394864371412645e-05
3779,8.885628661047078e-05
3780,4.142989892741708e-05
3781,4.196017864677272e-05
3783,-3.3448950952490813e-05
3786,2.7272369578571027e-05
3787,2.7272369578571027e-05
3788,1.5090496817178656e-05
3789,2.0593623969165183e-05
3791,4.134848949804484e-05
3792,3.2702547929530564e-05
3793,4.1916885945671e-05
3795,1.5087572403378278e-05
3796,1.5087572403378278e-05
3798,-3.4680162517074888e-06
3799,8.065224514940707e-05
3800,-3.455950877223526e-05
3801,1.2185176911921272e-05
3802,4.14757262681158e-06
3804,6.193888953589513e-05
3805,1.6555044545803674e-05
3806,2.96458813556838e-06
3807,-7.718333976263075e-05
3808,2.1482501773104338e-05
3811,3.3810571070711542e-06
3812,-5.049915006225904e-05
3813,3.064327543132178e-05
3814,3.064327543132178e-05
3816,6.455910926144481e-06
3817,-2.1649156310823625e-05
3818,3.781581065002191e-05
3819,-5.261886826928568e-05
3820,-2.2187803767247905e-05
3821,1.1656404583406189e-05
3822,-3.409003425890576e-05
3824,-1.9789106464725577e-06
3825,-7.264764551477185e-05
3826,-4.184111987623448e-05
3827,4.229757329575474e-06
3830,4.553775279692652e-05
3831,2.1168494632949025e-05
3832,-4.593573656672237e-05
3833,7.586966521245696e-06
3834,7.592374920285168e-05
3835,4.522623212114491e-05
3836,1.4332691260212624e-05
3837,8.22093581735199e-06
3838,1.8055228257904137e-06
3839,-2.608010643744761e-05
3840,2.496315895407635e-06
3841,1.1948884745084292e-05
3842,4.522320847663728e-05
3843,-4.432239932540084e-05
3844,8.110739236244652e-06
3845,2.538155381351032e-06
3846,5.0854428804563874e-06
3847,1.7478142099119707e-05
3848,2.2453653898660865e-05
3849,2.7496967389669675e-05
3850,1.1959978346334708e-05
3851,1.3311512285339636e-05
