,DATE,Maximum Temperature,Minimum Temperature,Moving Average Temperature,Temperature Linear Model
39147,1986-03-08,2.6,0.6,3.34,9.352246041662468
39148,1986-03-09,3.4,0.7,2.48,9.352359501379382
39149,1986-03-10,4.6,1.5,2.2,9.352472961096296
39150,1986-03-11,3.6,2.1,2.3600000000000003,9.35258642081321
39151,1986-03-12,2.5,1.4,2.7199999999999998,9.35269988053011
39152,1986-03-13,2.7,0.8,3.0,9.352813340247025
39153,1986-03-14,7.4,1.5,3.5200000000000005,9.352926799963939
39154,1986-03-15,7.1,2.9,4.38,9.353040259680853
39155,1986-03-16,10.0,0.2,5.220000000000001,9.353153719397753
39156,1986-03-17,11.2,0.1,5.359999999999999,9.353267179114667
39157,1986-03-18,11.7,0.2,5.640000000000001,9.353380638831581
39158,1986-03-19,10.6,-0.6,4.96,9.353494098548495
39159,1986-03-20,11.7,0.8,4.08,9.35360755826541
39160,1986-03-21,5.7,0.9,3.9799999999999995,9.35372101798231
39161,1986-03-22,5.0,0.3,4.6,9.353834477699223
39162,1986-03-23,9.3,0.2,4.08,9.353947937416137
39163,1986-03-24,10.2,2.4,4.5600000000000005,9.354061397133052
39164,1986-03-25,10.3,2.4,5.74,9.354174856849951
39165,1986-03-26,8.8,1.3,6.32,9.354288316566866
39166,1986-03-27,13.0,0.5,6.180000000000001,9.35440177628378
39167,1986-03-28,18.6,3.0,6.459999999999999,9.354515236000694
39168,1986-03-29,11.8,3.6,8.14,9.354628695717608
39169,1986-03-30,8.9,3.8,8.34,9.354742155434508
39170,1986-03-31,15.6,4.0,8.34,9.354855615151422
39171,1986-04-01,12.8,4.4,8.52,9.354969074868336
39172,1986-04-02,12.5,6.1,8.059999999999999,9.35508253458525
39173,1986-04-03,13.2,4.4,5.84,9.35519599430215
39174,1986-04-04,7.5,1.6,4.92,9.355309454019064
39175,1986-04-05,2.7,0.4,5.84,9.355422913735978
39176,1986-04-06,4.9,1.6,7.44,9.355536373452892
39177,1986-04-07,21.0,4.1,9.58,9.355649833169807
39178,1986-04-08,22.2,8.9,9.7,9.355763292886706
39179,1986-04-09,22.0,9.5,8.620000000000001,9.35587675260362
39180,1986-04-10,9.5,0.7,5.6,9.355990212320535
39181,1986-04-11,0.7,-3.0,2.2199999999999998,9.356103672037449
39182,1986-04-12,-0.8,-2.8,0.38000000000000006,9.356217131754349
39183,1986-04-13,2.0,-3.4,1.8,9.356330591471263
39184,1986-04-14,8.9,-1.4,4.159999999999999,9.356444051188177
39185,1986-04-15,14.6,1.0,5.9399999999999995,9.356557510905091
39186,1986-04-16,16.3,4.8,6.859999999999999,9.356670970622005
39187,1986-04-17,13.4,4.6,6.62,9.356784430338905
39188,1986-04-18,5.7,3.2,5.720000000000001,9.35689789005582
39189,1986-04-19,5.8,2.0,6.12,9.357011349772733
39190,1986-04-20,6.8,1.6,6.659999999999999,9.357124809489648
39191,1986-04-21,18.2,4.9,8.120000000000001,9.357238269206547
39192,1986-04-22,14.6,7.6,9.92,9.357351728923462
39193,1986-04-23,14.3,6.0,11.52,9.357465188640376
39194,1986-04-24,19.8,6.3,12.38,9.35757864835729
39195,1986-04-25,16.5,8.1,13.040000000000001,9.357692108074204
39196,1986-04-26,21.9,10.1,13.64,9.357805567791104
39197,1986-04-27,16.0,8.5,13.98,9.357919027508018
39198,1986-04-28,17.7,9.2,13.88,9.358032487224932
39199,1986-04-29,19.2,11.5,13.48,9.358145946941846
39200,1986-04-30,18.1,11.4,14.280000000000001,9.35825940665876
39201,1986-05-01,18.9,10.1,15.2,9.35837286637566
39202,1986-05-02,22.0,9.9,15.919999999999998,9.358486326092574
39203,1986-05-03,24.0,10.8,17.440000000000005,9.358599785809488
39204,1986-05-04,22.9,11.9,18.32,9.358713245526403
39205,1986-05-05,25.0,11.5,18.22,9.358826705243303
39206,1986-05-06,24.2,12.2,16.5,9.358940164960217
39207,1986-05-07,23.5,11.3,15.38,9.35905362467713
39208,1986-05-08,13.8,7.4,14.14,9.359167084394045
39209,1986-05-09,14.6,6.4,13.420000000000002,9.359280544110959
39210,1986-05-10,15.7,10.0,13.560000000000002,9.359394003827859
39211,1986-05-11,18.9,12.5,15.6,9.359507463544773
39212,1986-05-12,20.7,11.2,16.52,9.359620923261687
39213,1986-05-13,27.4,12.0,16.68,9.359734382978601
39214,1986-05-14,21.9,14.4,16.46,9.359847842695501
39215,1986-05-15,19.7,12.9,16.14,9.359961302412415
39216,1986-05-16,18.9,10.9,16.0,9.36007476212933
39217,1986-05-17,19.3,11.8,16.52,9.360188221846244
39218,1986-05-18,27.6,12.3,17.839999999999996,9.360301681563158
39219,1986-05-19,22.0,16.4,18.6,9.360415141280058
39220,1986-05-20,25.4,15.5,18.84,9.360528600996972
39221,1986-05-21,25.5,14.8,18.759999999999998,9.360642060713886
39222,1986-05-22,19.5,13.4,17.800000000000004,9.3607555204308
39223,1986-05-23,26.0,12.5,16.839999999999996,9.3608689801477
39224,1986-05-24,21.0,12.9,17.4,9.360982439864614
39225,1986-05-25,20.6,9.9,18.240000000000002,9.361095899581528
39226,1986-05-26,27.2,11.0,17.3,9.361209359298442
39227,1986-05-27,27.1,16.9,16.04,9.361322819015356
39228,1986-05-28,17.7,13.6,14.139999999999997,9.361436278732256
39229,1986-05-29,13.8,6.8,11.419999999999998,9.36154973844917
39230,1986-05-30,8.2,5.6,9.14,9.361663198166084
39231,1986-05-31,9.7,5.4,8.219999999999999,9.361776657882999
39232,1986-06-01,14.6,3.9,8.98,9.361890117599899
39233,1986-06-02,11.2,7.3,9.34,9.362003577316813
39234,1986-06-03,15.8,8.3,9.46,9.362117037033727
39235,1986-06-04,11.8,7.1,9.280000000000001,9.362230496750641
39236,1986-06-05,11.0,6.0,8.88,9.362343956467555
39237,1986-06-06,11.8,4.6,9.2,9.362457416184455
39238,1986-06-07,12.3,6.4,10.7,9.362570875901369
39239,1986-06-08,16.6,7.0,12.9,9.362684335618283
39240,1986-06-09,20.3,8.3,13.6,9.362797795335197
39241,1986-06-10,24.2,10.5,13.719999999999999,9.362911255052097
39242,1986-06-11,19.0,10.2,13.1,9.363024714769011
39243,1986-06-12,10.5,7.4,12.919999999999998,9.363138174485925
39244,1986-06-13,10.8,8.4,13.580000000000002,9.36325163420284
39245,1986-06-14,17.6,10.0,15.64,9.363365093919754
39246,1986-06-15,27.5,14.6,17.7,9.363478553636654
39247,1986-06-16,27.6,15.6,19.68,9.363592013353568
39248,1986-06-17,26.6,15.6,20.96,9.363705473070482
39249,1986-06-18,26.4,15.9,21.14,9.363818932787396
39250,1986-06-19,26.9,14.9,21.119999999999997,9.363932392504296
39251,1986-06-20,27.6,16.0,21.939999999999998,9.36404585222121
39252,1986-06-21,27.1,16.5,22.439999999999998,9.364159311938124
39253,1986-06-22,27.7,17.2,21.759999999999998,9.364272771655038
39254,1986-06-23,27.1,18.8,21.32,9.364386231371952
39255,1986-06-24,21.3,15.0,21.040000000000003,9.364499691088852
39256,1986-06-25,25.0,13.7,20.900000000000002,9.364613150805766
39257,1986-06-26,25.1,15.4,21.18,9.36472661052268
39258,1986-06-27,26.5,14.0,21.919999999999998,9.364840070239595
39259,1986-06-28,28.6,14.7,21.720000000000002,9.364953529956495
39260,1986-06-29,27.6,17.4,21.76,9.365066989673409
39261,1986-06-30,23.9,14.6,21.839999999999996,9.365180449390323
39262,1986-07-01,24.5,14.6,21.7,9.365293909107237
39263,1986-07-02,27.2,15.0,21.66,9.365407368824151
39264,1986-07-03,29.3,15.2,22.479999999999997,9.365520828541051
39265,1986-07-04,26.3,16.4,21.56,9.365634288257965
39266,1986-07-05,29.4,16.5,19.919999999999998,9.36574774797488
39267,1986-07-06,24.0,14.6,17.68,9.365861207691793
39268,1986-07-07,18.1,13.6,16.08,9.365974667408693
39269,1986-07-08,14.6,10.7,13.919999999999998,9.366088127125607
39270,1986-07-09,19.2,10.0,13.179999999999998,9.366201586842521
39271,1986-07-10,17.1,11.8,13.12,9.366315046559436
39272,1986-07-11,16.1,10.8,13.279999999999998,9.36642850627635
39273,1986-07-12,18.3,9.3,13.6,9.36654196599325
39274,1986-07-13,17.2,10.2,14.580000000000002,9.366655425710164
39275,1986-07-14,18.3,10.3,16.22,9.366768885427078
39276,1986-07-15,22.2,9.2,17.7,9.366882345143992
39277,1986-07-16,25.0,11.7,18.56,9.366995804860892
39278,1986-07-17,26.5,13.5,17.9,9.367109264577806
39279,1986-07-18,22.4,14.0,17.22,9.36722272429472
39280,1986-07-19,14.0,11.2,16.419999999999998,9.367336184011634
39281,1986-07-20,18.2,10.9,16.259999999999998,9.367449643728548
39282,1986-07-21,21.2,10.0,16.88,9.367563103445448
39283,1986-07-22,26.5,11.5,16.86,9.367676563162362
39284,1986-07-23,28.9,14.8,17.419999999999998,9.367790022879277
39285,1986-07-24,16.6,9.5,17.82,9.36790348259619
39286,1986-07-25,21.2,9.9,17.82,9.36801694231309
39287,1986-07-26,22.5,14.6,18.28,9.368130402030005
39288,1986-07-27,25.4,16.1,20.68,9.368243861746919
39289,1986-07-28,27.6,15.2,21.86,9.368357321463833
39290,1986-07-29,29.9,16.5,22.8,9.368470781180747
39291,1986-07-30,27.3,18.6,22.619999999999997,9.368584240897647
39292,1986-07-31,30.2,18.5,23.08,9.368697700614561
39293,1986-08-01,22.3,17.5,23.54,9.368811160331475
39294,1986-08-02,30.5,16.1,23.84,9.36892462004839
39295,1986-08-03,31.6,18.7,22.8,9.36903807976529
39296,1986-08-04,30.4,21.0,23.0,9.369151539482203
39297,1986-08-05,22.2,17.0,22.52,9.369264999199117
39298,1986-08-06,25.6,14.0,21.18,9.369378458916032
39299,1986-08-07,27.9,15.7,20.58,9.369491918632946
39300,1986-08-08,22.3,17.4,21.14,9.369605378349846
39301,1986-08-09,26.7,14.0,21.2,9.36971883806676
39302,1986-08-10,29.3,18.6,20.119999999999997,9.369832297783674
39303,1986-08-11,28.2,16.2,19.759999999999998,9.369945757500588
39304,1986-08-12,20.5,15.3,19.020000000000003,9.370059217217488
39305,1986-08-13,21.0,14.3,19.1,9.370172676934402
39306,1986-08-14,22.1,13.9,19.419999999999998,9.370286136651316
39307,1986-08-15,28.2,12.2,20.6,9.37039959636823
39308,1986-08-16,27.5,16.5,21.160000000000004,9.370513056085144
39309,1986-08-17,28.3,18.7,21.2,9.370626515802044
39310,1986-08-18,26.6,16.2,20.04,9.370739975518958
39311,1986-08-19,23.4,15.6,18.9,9.370853435235873
39312,1986-08-20,18.5,12.3,18.7,9.370966894952787
39313,1986-08-21,21.0,13.1,17.479999999999997,9.371080354669687
39314,1986-08-22,28.0,14.7,16.36,9.3711938143866
39315,1986-08-23,21.6,13.4,16.14,9.371307274103515
39316,1986-08-24,17.1,11.2,16.78,9.371420733820429
39317,1986-08-25,18.0,10.7,15.12,9.371534193537343
39318,1986-08-26,27.2,11.2,14.459999999999999,9.371647653254243
39319,1986-08-27,20.6,12.1,14.1,9.371761112971157
39320,1986-08-28,13.6,9.5,13.52,9.371874572688071
39321,1986-08-29,15.8,8.5,11.959999999999999,9.371988032404985
39322,1986-08-30,16.2,8.0,11.76,9.372101492121885
39323,1986-08-31,16.7,9.0,12.5,9.3722149518388
39324,1986-09-01,16.0,7.0,13.6,9.372328411555714
39325,1986-09-02,18.8,10.4,13.580000000000002,9.372441871272628
39326,1986-09-03,24.2,10.3,13.62,9.372555330989542
39327,1986-09-04,14.8,9.7,14.540000000000001,9.372668790706442
39328,1986-09-05,18.7,5.7,14.5,9.372782250423356
39329,1986-09-06,24.1,7.5,14.1,9.37289571014027
39330,1986-09-07,18.2,13.1,14.319999999999999,9.373009169857184
39331,1986-09-08,18.7,11.4,13.8,9.373122629574098
39332,1986-09-09,14.0,12.3,12.719999999999999,9.373236089290998
39333,1986-09-10,12.8,9.5,13.34,9.373349549007912
39334,1986-09-11,16.2,7.1,14.040000000000001,9.373463008724826
39335,1986-09-12,24.9,7.3,15.02,9.37357646844174
39336,1986-09-13,22.2,15.9,17.240000000000002,9.37368992815864
39337,1986-09-14,19.4,15.0,19.119999999999997,9.373803387875554
39338,1986-09-15,27.4,16.6,19.119999999999997,9.373916847592469
39339,1986-09-16,25.8,18.0,18.02,9.374030307309383
39340,1986-09-17,23.0,16.2,16.6,9.374143767026297
39341,1986-09-18,17.1,9.3,14.520000000000001,9.374257226743197
39342,1986-09-19,14.4,6.8,12.86,9.37437068646011
39343,1986-09-20,15.4,5.5,12.3,9.374484146177025
39344,1986-09-21,19.2,5.9,12.98,9.374597605893939
39345,1986-09-22,20.6,8.7,13.9,9.374711065610839
39346,1986-09-23,21.3,9.4,14.34,9.374824525327753
39347,1986-09-24,19.5,9.2,14.0,9.374937985044667
39348,1986-09-25,16.0,10.5,13.4,9.375051444761581
39349,1986-09-26,15.5,6.8,12.739999999999998,9.375164904478495
39350,1986-09-27,16.4,5.0,12.180000000000001,9.375278364195395
39351,1986-09-28,17.2,8.4,12.3,9.37539182391231
39352,1986-09-29,18.0,5.7,13.02,9.375505283629224
39353,1986-09-30,19.2,6.8,13.919999999999998,9.375618743346138
39354,1986-10-01,21.4,9.0,14.86,9.375732203063038
39355,1986-10-02,23.5,9.1,15.36,9.375845662779952
39356,1986-10-03,23.6,10.3,15.559999999999999,9.375959122496866
39357,1986-10-04,19.4,10.4,15.839999999999998,9.37607258221378
39358,1986-10-05,20.3,8.6,15.780000000000001,9.376186041930694
39359,1986-10-06,22.4,8.8,14.7,9.376299501647594
39360,1986-10-07,19.1,14.2,13.719999999999999,9.376412961364508
39361,1986-10-08,15.2,11.0,12.620000000000001,9.376526421081422
39362,1986-10-09,14.4,6.2,11.68,9.376639880798336
39363,1986-10-10,14.5,5.4,10.9,9.376753340515236
39364,1986-10-11,18.3,6.4,10.98,9.37686680023215
39365,1986-10-12,16.2,8.6,11.5,9.376980259949065
39366,1986-10-13,17.9,8.8,11.9,9.377093719665979
39367,1986-10-14,20.0,6.2,11.34,9.377207179382893
39368,1986-10-15,16.9,5.7,10.459999999999999,9.377320639099793
39369,1986-10-16,13.7,5.7,9.459999999999999,9.377434098816707
39370,1986-10-17,10.3,6.6,8.76,9.377547558533621
39371,1986-10-18,10.8,6.2,8.540000000000001,9.377661018250535
39372,1986-10-19,14.7,4.0,8.28,9.377774477967435
39373,1986-10-20,14.9,7.2,10.040000000000001,9.37788793768435
39374,1986-10-21,11.0,5.4,9.959999999999999,9.378001397401263
39375,1986-10-22,17.4,6.6,9.260000000000002,9.378114857118177
39376,1986-10-23,16.6,4.7,8.739999999999998,9.378228316835092
39377,1986-10-24,9.3,3.9,8.24,9.378341776551991
39378,1986-10-25,12.8,2.5,5.86,9.378455236268906
39379,1986-10-26,7.6,3.9,5.4799999999999995,9.37856869598582
39380,1986-10-27,8.1,3.3,5.86,9.378682155702734
39381,1986-10-28,11.1,0.0,5.779999999999999,9.378795615419634
39382,1986-10-29,9.0,1.2,6.5,9.378909075136548
39383,1986-10-30,8.5,6.0,7.74,9.379022534853462
39384,1986-10-31,11.6,5.3,7.959999999999999,9.379135994570376
39385,1986-11-01,14.7,7.0,6.640000000000001,9.37924945428729
39386,1986-11-02,11.2,4.8,5.58,9.37936291400419
39387,1986-11-03,4.8,-0.3,4.88,9.379476373721104
39388,1986-11-04,3.3,-3.1,3.9799999999999995,9.379589833438018
39389,1986-11-05,8.0,1.1,4.0,9.379703293154932
39390,1986-11-06,7.2,4.5,5.3,9.379816752871832
39391,1986-11-07,11.5,3.8,6.119999999999999,9.379930212588746
39392,1986-11-08,18.5,0.0,6.5600000000000005,9.38004367230566
39393,1986-11-09,8.9,4.6,6.640000000000001,9.380157132022575
39394,1986-11-10,14.5,3.1,7.159999999999999,9.380270591739489
39395,1986-11-11,15.5,2.0,6.720000000000001,9.380384051456389
39396,1986-11-12,16.3,4.0,6.720000000000001,9.380497511173303
39397,1986-11-13,12.9,1.3,6.5,9.380610970890217
39398,1986-11-14,9.1,0.2,6.76,9.380724430607131
39399,1986-11-15,10.8,2.3,6.94,9.380837890324031
39400,1986-11-16,15.6,4.8,7.219999999999999,9.380951350040945
39401,1986-11-17,15.6,4.2,7.74,9.38106480975786
39402,1986-11-18,10.3,4.8,8.16,9.381178269474773
39403,1986-11-19,13.3,2.3,7.4799999999999995,9.381291729191688
39404,1986-11-20,14.6,4.5,7.039999999999999,9.381405188908587
39405,1986-11-21,7.4,3.9,6.7,9.381518648625502
39406,1986-11-22,9.2,3.4,5.74,9.381632108342416
39407,1986-11-23,9.2,4.3,5.22,9.38174556805933
39408,1986-11-24,7.0,2.1,6.0600000000000005,9.38185902777623
39409,1986-11-25,12.5,1.3,5.4799999999999995,9.381972487493144
39410,1986-11-26,14.8,1.2,4.86,9.382085947210058
39411,1986-11-27,9.4,2.4,3.9,9.382199406926972
39412,1986-11-28,4.0,0.0,2.46,9.382312866643886
39413,1986-11-29,3.0,-2.1,0.58,9.382426326360786
39414,1986-11-30,3.0,-4.0,0.5399999999999999,9.3825397860777
39415,1986-12-01,5.2,-4.4,0.82,9.382653245794614
39416,1986-12-02,10.0,-1.5,1.86,9.382766705511528
39417,1986-12-03,11.8,-0.4,2.78,9.382880165228428
39418,1986-12-04,14.0,-1.0,4.06,9.382993624945343
39419,1986-12-05,11.8,-1.6,4.38,9.383107084662257
39420,1986-12-06,10.8,0.1,4.5200000000000005,9.38322054437917
39421,1986-12-07,10.0,4.1,4.12,9.383334004096085
39422,1986-12-08,10.7,1.6,4.040000000000001,9.383447463812985
39423,1986-12-09,7.8,-1.0,3.08,9.383560923529899
39424,1986-12-10,2.7,-1.2,1.98,9.383674383246813
39425,1986-12-11,2.9,0.0,1.22,9.383787842963727
39426,1986-12-12,1.4,-0.5,1.6199999999999999,9.383901302680627
39427,1986-12-13,1.1,-0.9,1.5,9.384014762397541
39428,1986-12-14,5.4,0.2,1.92,9.384128222114455
39429,1986-12-15,4.6,0.9,2.2600000000000002,9.38424168183137
39430,1986-12-16,6.3,0.8,3.3200000000000003,9.384355141548284
39431,1986-12-17,2.6,0.5,2.74,9.384468601265183
39432,1986-12-18,8.2,2.1,2.46,9.384582060982098
39433,1986-12-19,9.8,0.0,1.8400000000000003,9.384695520699012
39434,1986-12-20,1.5,-0.4,0.6200000000000001,9.384808980415926
39435,1986-12-21,1.4,-0.7,-1.34,9.384922440132826
39436,1986-12-22,-0.7,-5.9,-2.62,9.38503589984974
39437,1986-12-23,-3.2,-5.9,-3.9799999999999995,9.385149359566654
39438,1986-12-24,-4.3,-5.4,-4.0,9.385262819283568
39439,1986-12-25,-3.8,-7.0,-3.2600000000000002,9.385376279000482
39440,1986-12-26,1.4,-6.6,-1.92,9.385489738717382
39441,1986-12-27,0.6,-0.9,0.4200000000000001,9.385603198434296
39442,1986-12-28,3.1,-0.8,3.1,9.38571665815121
39443,1986-12-29,7.2,3.1,4.68,9.385830117868124
39444,1986-12-30,8.8,5.2,6.36,9.385943577585024
39445,1986-12-31,8.5,5.5,6.76,9.386057037301939
39446,1987-01-01,10.2,5.3,4.76,9.386170497018853
39447,1987-01-02,10.6,2.9,2.96,9.386283956735767
39448,1987-01-03,3.0,-5.5,2.1399999999999997,9.38639741645268
39449,1987-01-04,-0.8,-5.0,0.74,9.38651087616958
39450,1987-01-05,4.5,-1.9,-1.4,9.386624335886495
39451,1987-01-06,4.5,0.0,-2.2600000000000002,9.386737795603409
39452,1987-01-07,1.1,-8.2,-2.68,9.386851255320323
39453,1987-01-08,-5.5,-9.1,-4.140000000000001,9.386964715037223
39454,1987-01-09,-2.4,-9.1,-7.280000000000001,9.387078174754137
39455,1987-01-10,-0.6,-4.7,-9.48,9.387191634471051
39456,1987-01-11,-4.6,-16.3,-10.74,9.387305094187965
39457,1987-01-12,-15.4,-18.9,-12.24,9.38741855390488
39458,1987-01-13,-12.4,-22.2,-13.180000000000001,9.38753201362178
39459,1987-01-14,-9.7,-15.4,-11.620000000000001,9.387645473338694
39460,1987-01-15,-7.0,-10.3,-9.02,9.387758933055608
39461,1987-01-16,-6.0,-8.3,-7.0600000000000005,9.387872392772522
39462,1987-01-17,-3.8,-7.0,-5.500000000000001,9.387985852489436
39463,1987-01-18,-3.8,-5.1,-4.5200000000000005,9.388099312206336
39464,1987-01-19,-3.0,-4.5,-4.26,9.38821277192325
39465,1987-01-20,-2.0,-4.2,-4.5,9.388326231640164
39466,1987-01-21,-4.1,-5.9,-4.0,9.388439691357078
39467,1987-01-22,-4.0,-7.5,-3.0999999999999996,9.388553151073978
39468,1987-01-23,-0.2,-5.6,-2.4199999999999995,9.388666610790892
39469,1987-01-24,1.5,-0.2,-1.44,9.388780070507806
39470,1987-01-25,0.8,-0.6,-0.6599999999999999,9.38889353022472
39471,1987-01-26,0.2,-3.1,-0.5199999999999999,9.389006989941635
39472,1987-01-27,0.0,-3.1,-1.58,9.389120449658535
39473,1987-01-28,0.0,-2.4,-3.66,9.389233909375449
39474,1987-01-29,-0.8,-5.9,-5.58,9.389347369092363
39475,1987-01-30,-5.9,-12.4,-6.8,9.389460828809277
39476,1987-01-31,-6.1,-14.5,-8.06,9.389574288526177
39477,1987-02-01,-2.2,-14.0,-7.76,9.389687748243091
39478,1987-02-02,-2.4,-13.6,-5.64,9.389801207960005
39479,1987-02-03,1.5,-10.3,-3.6799999999999997,9.38991466767692
39480,1987-02-04,3.7,-2.0,-1.8399999999999999,9.390028127393833
39481,1987-02-05,3.0,-3.8,0.34,9.390141587110733
39482,1987-02-06,3.1,-4.3,1.9600000000000002,9.390255046827647
39483,1987-02-07,5.3,2.2,3.34,9.390368506544561
39484,1987-02-08,7.1,0.2,4.58,9.390481966261476
39485,1987-02-09,12.1,5.0,5.12,9.390595425978375
39486,1987-02-10,12.0,0.7,5.040000000000001,9.39070888569529
39487,1987-02-11,7.4,2.4,4.54,9.390822345412204
39488,1987-02-12,8.2,-0.2,3.72,9.390935805129118
39489,1987-02-13,3.9,1.2,3.02,9.391049264846032
39490,1987-02-14,4.4,0.8,2.4,9.391162724562932
39491,1987-02-15,3.9,1.3,1.7600000000000002,9.391276184279846
39492,1987-02-16,1.6,0.4,1.06,9.39138964399676
39493,1987-02-17,0.9,-0.6,0.21999999999999997,9.391503103713674
39494,1987-02-18,0.2,-1.5,-0.18,9.391616563430574
39495,1987-02-19,-0.9,-2.5,-0.26,9.391730023147488
39496,1987-02-20,1.0,-1.3,-0.28,9.391843482864402
39497,1987-02-21,2.0,-0.2,-0.45999999999999996,9.391956942581317
39498,1987-02-22,1.0,-1.8,-1.14,9.39207040229823
39499,1987-02-23,0.2,-2.2,-1.64,9.39218386201513
39500,1987-02-24,-1.6,-6.9,-1.44,9.392297321732045
39501,1987-02-25,2.7,-8.9,-0.41999999999999976,9.392410781448959
39502,1987-02-26,3.7,-2.5,1.2400000000000002,9.392524241165873
39503,1987-02-27,5.9,1.7,3.4200000000000004,9.392637700882773
39504,1987-02-28,8.1,5.3,5.16,9.392751160599687
39505,1987-03-01,8.0,5.5,3.3600000000000003,9.392864620316601
39506,1987-03-02,9.0,4.7,1.0800000000000003,9.392978080033515
39507,1987-03-03,6.2,-9.5,-1.4199999999999997,9.39309153975043
39508,1987-03-04,-3.1,-12.5,-3.7,9.39320499946733
39509,1987-03-05,-1.2,-9.2,-6.279999999999999,9.393318459184243
39510,1987-03-06,-1.9,-10.3,-5.92,9.393431918901157
39511,1987-03-07,-3.0,-9.1,-5.4799999999999995,9.393545378618072
39512,1987-03-08,-1.9,-9.8,-4.86,9.393658838334972
39513,1987-03-09,-1.1,-9.1,-4.279999999999999,9.393772298051886
39514,1987-03-10,0.4,-5.9,-3.54,9.3938857577688
39515,1987-03-11,0.9,-5.2,-2.8199999999999994,9.393999217485714
39516,1987-03-12,0.2,-6.4,-2.28,9.394112677202628
39517,1987-03-13,1.8,-7.0,-1.6399999999999995,9.394226136919528
39518,1987-03-14,1.0,-6.8,-1.6799999999999997,9.394339596636442
39519,1987-03-15,4.7,-6.3,-1.2599999999999996,9.394453056353356
39520,1987-03-16,2.0,-3.4,-0.19999999999999965,9.39456651607027
39521,1987-03-17,0.9,-3.6,0.5000000000000003,9.39467997578717
39522,1987-03-18,8.1,-0.1,0.3600000000000004,9.394793435504084
39523,1987-03-19,6.7,0.1,1.0800000000000005,9.394906895220998
39524,1987-03-20,2.8,-1.2,1.8200000000000003,9.395020354937913
39525,1987-03-21,6.7,-4.7,2.2,9.395133814654827
39526,1987-03-22,7.2,-0.6,3.3600000000000003,9.395247274371727
39527,1987-03-23,7.8,-1.5,5.540000000000001,9.39536073408864
39528,1987-03-24,11.1,5.3,6.760000000000001,9.395474193805555
39529,1987-03-25,15.5,5.3,8.16,9.395587653522469
39530,1987-03-26,12.2,6.6,8.3,9.395701113239369
39531,1987-03-27,16.2,2.8,7.540000000000001,9.395814572956283
39532,1987-03-28,10.2,2.2,5.680000000000001,9.395928032673197
39533,1987-03-29,6.6,2.0,4.380000000000001,9.396041492390111
39534,1987-03-30,4.7,-0.3,2.5200000000000005,9.396154952107025
